2025-05-30 12:15:34.626435,116.363458
2025-05-30 12:17:30.991820,95.225529
2025-05-30 12:19:06.217349,92.140147
2025-05-30 12:21:00.731636,90.846693
2025-05-30 12:24:43.554081,119.857566
2025-05-30 12:26:43.413001,120.156981
2025-05-30 12:28:43.578116,105.719813
2025-05-30 12:30:29.305484,91.844164
2025-05-30 12:32:01.162546,93.076167
2025-05-30 12:33:34.250462,100.22002
2025-05-30 12:35:14.477823,90.322103
2025-05-30 12:36:44.812872,106.611406
2025-05-30 12:38:31.436084,99.608991
2025-05-30 12:40:11.058941,90.215625
2025-05-30 12:41:41.282664,89.990059
2025-05-30 12:43:11.285009,91.248785
2025-05-30 12:44:42.559035,96.748889
2025-05-30 12:46:19.318506,104.598993
2025-05-30 12:48:03.926572,90.611862
2025-05-30 12:49:34.545935,89.387289
2025-05-30 12:51:03.947446,91.555987
2025-05-30 12:52:35.515882,95.722525
2025-05-30 12:54:11.251714,99.714428
2025-05-30 12:55:50.973140,85.935128
2025-05-30 12:57:16.915587,98.081426
2025-05-30 12:58:55.010521,97.887635
2025-05-30 13:00:32.911035,91.004307
2025-05-30 13:02:03.924955,94.438901
2025-05-30 13:03:38.375060,87.167661
2025-05-30 13:05:05.554046,94.58869
2025-05-30 13:06:40.153759,91.188607
2025-05-30 13:08:11.353660,103.309967
2025-05-30 13:09:54.672769,92.55567
2025-05-30 13:11:27.229457,97.309147
2025-05-30 13:13:04.539607,114.783578
2025-05-30 13:14:59.324672,103.217431
2025-05-30 13:16:42.543145,90.066298
2025-05-30 13:18:12.609443,93.04136
2025-05-30 13:19:45.651828,90.395776
2025-05-30 13:21:16.048600,102.715055
2025-05-30 13:22:58.764705,98.26128
2025-05-30 13:24:37.025985,100.166793
2025-05-30 13:26:17.193807,88.051986
2025-05-30 13:27:45.246680,106.572093
2025-05-30 13:29:31.819796,99.821865
2025-05-30 13:31:11.642550,96.611405
2025-05-30 13:32:48.254887,99.262277
2025-05-30 13:34:27.518680,89.52184
2025-05-30 13:35:57.041115,95.776559
2025-05-30 13:37:32.818619,91.346514
2025-05-30 13:39:04.166177,91.00986
2025-05-30 13:40:35.176906,84.568762
2025-05-30 13:41:59.746774,100.725113
2025-05-30 13:43:40.472855,103.98301
2025-05-30 13:45:24.457779,115.44369
2025-05-30 13:47:19.902476,93.518794
2025-05-30 13:48:53.422298,108.82496
2025-05-30 13:50:42.248402,116.797166
2025-05-30 13:52:39.046439,94.736528
2025-05-30 13:54:13.784316,96.529065
2025-05-30 13:55:50.314400,96.958681
2025-05-30 13:57:27.274048,90.559062
2025-05-30 13:58:57.834649,89.071297
2025-05-30 14:00:26.907541,90.311644
2025-05-30 14:01:57.220018,95.708315
2025-05-30 14:03:32.929794,89.755668
2025-05-30 14:05:02.685960,107.486067
2025-05-30 14:06:50.172976,99.018595
2025-05-30 14:08:29.192468,107.736844
2025-05-30 14:10:16.930260,1311.422036
2025-05-30 14:32:08.354315,736.1028
2025-05-30 14:44:24.458064,132.666019
2025-05-30 14:46:37.150128,153.612844
2025-05-30 14:49:10.782142,131.334538
2025-05-30 14:51:22.131896,119.61403
2025-05-30 14:53:21.760938,120.09332
2025-05-30 14:55:21.869694,123.171986
2025-05-30 14:57:25.057504,142.68944
2025-05-30 14:59:47.764952,129.252842
2025-05-30 15:01:57.037245,116.431821
2025-05-30 15:03:53.491367,126.476614
2025-05-30 15:05:59.985162,118.780216
2025-05-30 15:07:58.782488,133.715635
2025-05-30 15:10:12.514066,123.748335
2025-05-30 15:12:16.281337,134.024612
2025-05-30 15:14:30.322800,124.748654
2025-05-30 15:16:35.092720,109.075668
2025-05-30 15:18:24.185574,113.808398
2025-05-30 15:20:18.011043,110.201583
2025-05-30 15:22:08.231653,113.450945
2025-05-30 15:24:01.701094,112.437823
2025-05-30 15:25:54.152914,113.07047
2025-05-30 15:27:47.238272,108.816239
2025-05-30 15:29:36.072201,109.651035
2025-05-30 15:31:25.741239,107.136439
2025-05-30 15:33:12.891629,117.842109
2025-05-30 15:35:10.750715,112.650812
2025-05-30 15:37:03.416929,108.012938
2025-05-30 15:38:51.440908,107.855444
2025-05-30 15:40:39.311355,112.774978
2025-05-30 15:42:32.102606,112.395889
2025-05-30 15:44:24.516344,117.664689
2025-05-30 15:46:22.195974,114.740295
2025-05-30 15:48:16.954280,108.014552
2025-05-30 15:50:04.981267,119.024011
2025-05-30 15:52:04.023236,104.412317
2025-05-30 15:53:48.452620,115.032865
2025-05-30 15:55:43.500467,107.902513
2025-05-30 15:57:31.419834,109.232034
2025-05-30 15:59:20.668961,109.338385
2025-05-30 16:01:10.024181,112.23475
2025-05-30 16:03:02.272883,105.287151
2025-05-30 16:04:47.575131,114.731517
2025-05-30 16:06:42.323617,109.961296
2025-05-30 16:08:32.302482,113.964268
2025-05-30 16:10:26.281147,111.90454
2025-05-30 16:12:18.199679,122.409941
2025-05-30 16:14:20.626526,102.011672
2025-05-30 16:16:02.650215,113.306976
2025-05-30 16:17:55.970592,114.514741
2025-05-30 16:19:50.500770,119.786255
2025-05-30 16:21:50.287877,118.302902
2025-05-30 16:23:48.591878,119.725747
2025-05-30 16:25:48.319276,124.318262
2025-05-30 16:27:52.638042,112.743527
2025-05-30 16:29:45.382572,115.174513
2025-05-30 16:31:40.558063,109.909434
2025-05-30 16:33:30.469518,111.79555
2025-05-30 16:35:22.265974,112.194236
2025-05-30 16:37:14.460835,112.49769
2025-05-30 16:39:06.959542,108.23659
2025-05-30 16:40:55.197073,103.007655
2025-05-30 16:42:38.205744,123.565676
2025-05-30 16:44:41.772526,116.163719
2025-05-30 16:46:37.937258,110.424652
2025-05-30 16:48:28.362876,105.375952
2025-05-30 16:50:13.739783,107.555363
